Fecha Cierre,Client_ID,Resident_Capital,Client_Age_Years,Client_Sex,Client_Married,Amount_Last_Disbursement,n(Months)_Since_Last_Disbursement,n(Months)_Client_Relationship,n(Months)_LO_Active_Employee,Client_Status_Post3Months,Client_Status_Post6Months,LO_Active_Employee_Post3Months,LO_Active_Employee_Post6Months,n(Loans)_Outstanding_Maynas,n(Loans)_Outstanding_Other,n(Additional_Loans)_Post3Months,n(Additional_Loans)_Post6Months,Total_Accumulated_Interest_per_Client,LO_Active_Employee_Prior3Months,LO_Active_Employee_Prior6Months,n(Additional_Loans)_Pre3Months,n(Additional_Loans)_Pre6Months,LO_Changed,n(Months)_Change_LO
2021-01-31,1090300465208,0,63,1,0,30000.0,0,83,2,0,0,0,0,1,1,0,0,296,0,0,0,0,0,0
2021-01-31,1090300608866,0,34,1,0,45000.0,0,0,21,0,0,1,0,1,4,0,0,511,1,1,0,0,0,0
2021-01-31,1090300619108,0,51,1,0,2000.0,0,0,10,0,0,0,0,1,1,0,0,63,1,1,0,0,0,0
2021-01-31,1090300619710,0,46,1,0,30000.0,0,0,49,0,0,1,0,1,2,0,0,240,1,1,0,0,0,0
2021-01-31,1090400194913,1,58,1,1,15000.0,7,20,114,0,0,1,0,2,0,0,0,173,1,1,3,3,0,0
2021-01-31,1090600186759,0,30,0,0,30200.0,7,14,11,0,0,1,0,2,1,0,0,209,0,0,3,3,1,3
2021-01-31,1090600203416,0,35,0,0,15000.0,7,23,17,0,0,1,0,2,2,0,0,185,1,1,2,2,0,0
2021-01-31,1090600209309,0,26,1,0,8000.0,3,11,11,0,0,1,0,1,1,1,0,37,0,0,0,1,0,0
2021-01-31,1090600209929,0,58,0,0,30000.0,6,27,28,0,0,1,0,2,1,0,0,447,1,1,2,2,0,0
2021-01-31,1090600213039,0,35,1,1,10000.0,16,16,17,1,0,1,0,1,3,0,0,76,1,1,0,0,1,13
2021-01-31,1090600213101,0,66,0,0,25000.0,33,33,16,0,0,0,0,1,1,0,0,5356,1,1,0,0,1,19
2021-01-31,1090600213683,0,46,0,0,28250.0,10,29,17,0,0,1,0,1,0,0,0,363,1,1,0,0,0,0
2021-01-31,1090600213942,0,58,1,1,30000.0,6,32,17,0,0,1,0,2,1,0,0,534,1,1,2,2,0,0
2021-01-31,1090600214264,0,33,0,0,15000.0,11,11,16,0,0,0,0,1,1,0,0,159,1,1,0,0,0,0
2021-01-31,1090600214396,0,40,0,0,50000.0,6,27,17,0,0,1,0,2,1,0,0,381,1,1,2,2,0,0
2021-01-31,1090600214566,0,55,0,0,22700.0,6,11,11,0,0,1,0,2,1,0,0,536,0,0,2,2,1,3
2021-02-28,1090100023949,1,51,1,0,5100.0,8,8,82,1,0,0,0,1,2,0,0,164,0,0,0,0,0,0
2021-02-28,1090100041602,1,68,1,0,20000.0,2,6,41,1,0,0,0,2,1,0,0,298,0,0,0,0,0,0
2021-02-28,1090100041645,1,60,1,1,3000.0,2,8,61,1,0,0,0,2,1,0,0,212,0,0,0,0,1,3
2021-02-28,1090100055913,1,56,1,1,13500.0,7,7,49,1,0,0,0,1,1,0,0,53,0,0,0,0,0,0
2021-02-28,1090100071447,1,68,0,0,3000.0,7,7,18,1,0,0,0,1,2,0,0,30,0,0,0,0,0,0
2021-02-28,1090100101508,1,63,1,0,10000.0,2,7,23,1,0,0,0,2,2,0,0,160,0,0,0,0,0,0
2021-02-28,1090100101974,1,65,1,1,25100.0,1,7,23,1,0,0,0,2,1,0,0,229,0,0,0,0,0,0
2021-02-28,1090100165425,1,65,1,0,15000.0,7,19,61,1,0,0,0,2,1,0,0,58,0,0,0,0,0,0
2021-02-28,1090100172171,1,58,1,0,20000.0,7,7,23,1,0,0,0,1,2,0,0,78,0,0,0,0,0,0
2021-02-28,1090100179639,1,44,1,0,13000.0,1,7,94,1,0,0,0,2,2,0,0,544,0,0,0,0,0,0
2021-02-28,1090100209830,1,54,1,1,19000.0,7,17,56,1,0,0,0,2,2,0,0,84,0,0,0,0,0,0
2021-02-28,1090100214388,1,63,0,0,14900.0,4,7,108,1,0,0,0,2,1,0,0,327,0,0,0,0,0,0
2021-02-28,1090100243566,1,57,1,1,16000.0,7,27,94,1,0,0,0,2,3,0,0,96,0,0,0,0,0,0
2021-02-28,1090100326003,1,62,1,1,10000.0,13,13,4,1,0,0,0,1,1,0,0,62,0,0,0,0,1,11
2021-02-28,1090100346268,1,70,1,1,6500.0,0,0,41,1,0,0,0,1,2,0,0,127,0,0,0,0,0,0
2021-02-28,1090100365742,1,40,1,0,20000.0,7,7,23,1,0,0,0,1,1,0,0,78,0,0,0,0,0,0
2021-02-28,1090100365882,1,53,1,0,26200.0,7,7,3,1,0,0,0,1,1,0,0,103,0,0,0,0,0,0
2021-02-28,1090100414000,1,43,1,1,21000.0,7,23,56,1,0,0,0,2,0,0,0,98,0,0,0,0,0,0
2021-02-28,1090100544591,1,60,1,1,4000.0,3,8,18,1,0,0,0,2,2,0,0,169,0,0,0,0,0,0
2021-02-28,1090100699233,1,69,0,0,15000.0,7,19,17,1,0,0,0,2,0,0,0,213,0,0,0,0,0,0
2021-02-28,1090100842389,1,45,1,0,22700.0,7,14,3,1,0,0,0,2,1,0,0,75,0,0,0,0,0,0
2021-02-28,1090100845183,0,37,0,0,10000.0,7,28,49,1,0,0,0,2,3,0,0,53,0,0,0,0,0,0
2021-02-28,1090100950246,1,56,1,0,3000.0,0,0,17,1,0,0,0,1,2,0,0,39,0,0,0,0,0,0
2021-02-28,1090101082515,1,54,1,0,20000.0,7,7,35,1,0,0,0,1,2,0,0,72,0,0,0,0,0,0
2021-02-28,1090101133012,1,35,1,0,27000.0,7,16,94,1,0,0,0,2,1,0,0,162,0,0,0,0,0,0
2021-02-28,1090101146777,1,42,0,0,8000.0,0,0,70,1,0,0,0,1,1,0,0,189,0,0,0,0,0,0
2021-02-28,1090101202898,0,60,0,1,15000.0,15,15,21,1,0,0,0,1,1,0,0,13,0,0,0,0,0,0
2021-02-28,1090101232975,1,37,0,0,3000.0,0,0,18,1,0,0,0,1,1,0,0,82,0,0,0,0,0,0
2021-02-28,1090101249827,1,26,0,0,20000.0,7,7,17,1,0,0,0,2,0,0,0,240,0,0,0,0,0,0
2021-02-28,1090101256254,1,29,1,0,60000.0,4,8,41,1,0,0,0,2,0,0,0,986,0,0,0,0,0,0
2021-02-28,1090101266861,0,59,0,1,40000.0,0,0,47,1,0,0,0,1,1,0,0,328,0,0,0,0,0,0
2021-02-28,1090101350871,1,28,1,0,14000.0,5,15,25,1,0,0,0,2,3,0,0,37,0,0,0,0,1,4
2021-02-28,1090101412949,1,40,0,0,5000.0,5,8,70,1,0,0,0,2,3,0,0,127,0,0,0,0,0,0
2021-02-28,1090101435434,0,53,1,1,6000.0,0,0,72,1,0,0,0,1,2,0,0,61,0,0,0,0,0,0
2021-02-28,1090101459988,1,33,1,0,7100.0,7,7,21,1,0,0,0,1,1,0,0,18,0,0,0,0,0,0
2021-02-28,1090101506226,1,33,1,0,14000.0,7,16,82,1,0,0,0,3,0,0,0,1389,0,0,0,0,0,0
2021-02-28,1090101570757,1,37,1,1,30000.0,2,2,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2021-02-28,1090101574922,1,25,0,0,15900.0,7,13,41,1,0,0,0,2,1,0,0,142,0,0,0,0,0,0
2021-02-28,1090101584821,1,29,0,0,15000.0,8,17,82,1,0,0,0,2,1,0,0,167,0,0,0,0,1,6
2021-02-28,1090200015661,0,59,0,1,15000.0,7,18,33,1,0,0,0,2,2,0,0,137,0,0,0,0,0,0
2021-02-28,1090200021024,0,66,1,0,14000.0,7,15,16,1,0,0,0,2,1,0,0,75,0,0,0,0,0,0
2021-02-28,1090200025798,0,43,1,0,30000.0,5,72,153,1,0,0,0,1,2,0,0,172,0,0,0,0,0,0
2021-02-28,1090200035807,0,64,0,0,20000.0,7,121,13,1,0,0,0,2,0,0,0,84,0,0,0,0,1,6
2021-02-28,1090200038849,0,72,0,1,21000.0,7,22,16,1,0,0,0,2,2,0,0,145,0,0,0,0,0,0
2021-02-28,1090200128198,0,45,0,0,5000.0,5,5,2,1,0,0,0,1,2,0,0,47,0,0,0,0,1,2
2021-02-28,1090200133736,0,54,1,0,20000.0,7,14,55,1,0,0,0,3,1,0,0,225,0,0,0,0,0,0
2021-02-28,1090200220698,0,53,0,0,10000.0,7,18,22,1,0,0,0,2,1,0,0,73,0,0,0,0,1,4
2021-02-28,1090200246972,0,37,1,0,20000.0,2,2,22,1,0,0,0,1,1,0,0,214,0,0,0,0,0,0
2021-02-28,1090200297321,0,61,1,1,13500.0,3,7,65,1,0,0,0,2,0,0,0,241,0,0,0,0,0,0
2021-02-28,1090200406856,0,38,0,0,20000.0,7,14,13,1,0,0,0,2,1,0,0,251,0,0,0,0,1,6
2021-02-28,1090200448982,0,33,0,0,16000.0,7,12,22,1,0,0,0,2,2,0,0,91,0,0,0,0,1,4
2021-02-28,1090200501476,0,46,0,0,10100.0,0,8,16,1,0,0,0,2,1,0,0,310,0,0,0,0,0,0
2021-02-28,1090200501875,0,77,0,0,16000.0,4,7,55,1,0,0,0,2,0,0,0,903,0,0,0,0,0,0
2021-02-28,1090200517348,0,45,1,0,24500.0,7,16,16,1,0,0,0,2,2,0,0,107,0,0,0,0,0,0
2021-02-28,1090200536644,0,33,1,0,20000.0,7,15,17,1,0,0,0,2,2,0,0,507,0,0,0,0,0,0
2021-02-28,1090200547999,0,51,0,0,2000.0,0,11,31,1,0,0,0,3,2,0,0,117,0,0,0,0,0,0
2021-02-28,1090200551902,0,30,0,0,15100.0,1,7,55,1,0,0,0,2,1,0,0,285,0,0,0,0,0,0
2021-02-28,1090200569127,0,37,0,0,19500.0,7,14,16,1,0,0,0,2,0,0,0,110,0,0,0,0,0,0
2021-02-28,1090200579009,0,36,1,0,20100.0,0,0,15,1,0,0,0,1,3,0,0,401,0,0,0,0,0,0
2021-02-28,1090300053244,0,41,0,0,20000.0,7,20,22,1,0,0,0,2,1,0,0,55,0,0,0,0,0,0
2021-02-28,1090300060119,0,48,0,0,60000.0,0,0,2,1,0,0,0,1,3,0,0,139,0,0,0,0,0,0
2021-02-28,1090300096041,0,57,1,1,18000.0,7,119,14,1,0,0,0,2,3,0,0,97,0,0,0,0,1,2
2021-02-28,1090300099791,0,66,1,0,70000.0,7,7,22,1,0,0,0,1,0,0,0,73,0,0,0,0,0,0
2021-02-28,1090300135623,0,36,1,0,25500.0,7,7,82,1,0,0,0,1,3,0,0,339,0,0,0,0,0,0
2021-02-28,1090300278076,0,41,0,0,15000.0,7,11,36,1,0,0,0,2,1,0,0,82,0,0,0,0,0,0
2021-02-28,1090300281751,0,54,0,0,10000.0,5,7,22,1,0,0,0,2,0,0,0,99,0,0,0,0,0,0
2021-02-28,1090300301299,0,47,1,0,3000.0,5,7,12,1,0,0,0,2,3,0,0,129,0,0,0,0,0,0
2021-02-28,1090300319139,0,53,1,0,10000.0,1,7,132,1,0,0,0,2,0,0,0,244,0,0,0,0,0,0
2021-02-28,1090300386901,0,48,0,0,36000.0,7,7,29,1,0,0,0,1,1,0,0,342,0,0,0,0,0,0
2021-02-28,1090300403563,0,32,0,0,15000.0,7,12,24,1,0,0,0,2,0,0,0,120,0,0,0,0,0,0
2021-02-28,1090300465194,0,27,1,0,30000.0,7,7,29,1,0,0,0,1,1,0,0,216,0,0,0,0,1,6
2021-02-28,1090300473618,0,46,0,0,22000.0,0,7,36,1,0,0,0,2,1,0,0,149,0,0,0,0,0,0
2021-02-28,1090300484521,0,29,0,0,13000.0,1,7,18,1,0,0,0,2,1,0,0,265,0,0,0,0,0,0
2021-02-28,1090300499439,0,57,0,0,5000.0,3,7,132,1,0,0,0,2,1,0,0,131,0,0,0,0,0,0
2021-02-28,1090300506451,0,37,1,0,27000.0,7,7,36,1,0,0,0,1,0,0,0,97,0,0,0,0,0,0
2021-02-28,1090300531634,0,39,0,0,20000.0,7,12,12,1,0,0,0,2,0,0,0,125,0,0,0,0,0,0
2021-02-28,1090300537489,0,52,0,0,25000.0,7,7,132,1,0,0,0,1,1,0,0,90,0,0,0,0,0,0
2021-02-28,1090300565041,0,46,0,0,10000.0,4,4,132,1,0,0,0,1,1,0,0,11,0,0,0,0,0,0
2021-02-28,1090300567582,0,36,1,0,30000.0,0,0,2,1,0,0,0,1,3,0,0,240,0,0,0,0,0,0
2021-02-28,1090300569941,0,30,1,0,20000.0,7,7,82,1,0,0,0,1,2,0,0,79,0,0,0,0,0,0
2021-02-28,1090300582018,0,35,0,0,11000.0,8,15,36,1,0,0,0,2,1,0,0,109,0,0,0,0,0,0
2021-02-28,1090300586820,0,53,0,0,9000.0,2,7,14,1,0,0,0,2,1,0,0,138,0,0,0,0,1,2
2021-02-28,1090300593664,0,28,0,0,10000.0,7,7,3,1,0,0,0,1,1,0,0,39,0,0,0,0,1,5
2021-02-28,1090300594806,0,58,1,0,7600.0,8,18,14,1,0,0,0,1,1,0,0,237,0,0,0,0,1,2
2021-02-28,1090300598178,0,36,1,0,11000.0,7,16,14,1,0,0,0,2,2,0,0,956,0,0,0,0,1,2
2021-02-28,1090300600105,0,41,0,0,20000.0,7,7,14,1,0,0,0,1,1,0,0,79,0,0,0,0,1,2
2021-02-28,1090300602426,0,75,1,1,4000.0,2,2,3,1,0,0,0,1,3,0,0,53,0,0,0,0,0,0
2021-02-28,1090300609722,0,38,1,0,10000.0,0,0,14,1,0,0,0,1,1,0,0,154,0,0,0,0,0,0
2021-02-28,1090300620548,0,45,1,1,10000.0,0,0,12,1,0,0,0,1,1,0,0,154,0,0,0,0,0,0
2021-02-28,1090300620572,0,38,1,0,80000.0,0,0,50,1,0,0,0,1,3,0,0,518,0,0,0,0,0,0
2021-02-28,1090300621463,0,57,0,0,60000.0,0,0,50,1,0,0,0,1,2,0,0,191,0,0,0,0,0,0
2021-02-28,1090400002461,1,57,1,0,24000.0,7,7,56,1,0,0,0,1,4,0,0,100,0,0,0,0,0,0
2021-02-28,1090400084034,1,36,1,0,20000.0,7,17,17,1,0,0,0,3,0,0,0,244,0,0,0,0,0,0
2021-02-28,1090400112275,1,32,1,0,20000.0,0,0,23,1,0,0,0,1,2,0,0,318,0,0,0,0,0,0
2021-02-28,1090400120464,1,37,0,0,20000.0,7,19,41,1,0,0,0,2,2,0,0,164,0,0,0,0,0,0
2021-02-28,1090400123722,1,67,1,1,3000.0,3,5,28,1,0,0,0,2,2,0,0,148,0,0,0,0,1,2
2021-02-28,1090400123790,0,41,0,0,4000.0,0,7,49,1,0,0,0,2,1,0,0,230,0,0,0,0,0,0
2021-02-28,1090400126829,1,35,1,0,25000.0,7,7,6,1,0,0,0,1,0,0,0,103,0,0,0,0,1,6
2021-02-28,1090400139726,1,66,0,0,10600.0,7,7,94,1,0,0,0,2,1,0,0,404,0,0,0,0,0,0
2021-02-28,1090400168343,0,51,0,0,15000.0,7,7,71,1,0,0,0,1,3,0,0,54,0,0,0,0,0,0
2021-02-28,1090400171522,1,61,0,1,16000.0,7,7,21,1,0,0,0,1,2,0,0,63,0,0,0,0,1,5
2021-02-28,1090400172332,1,31,1,0,15000.0,6,7,94,1,0,0,0,2,0,0,0,245,0,0,0,0,0,0
2021-02-28,1090400195316,1,32,1,0,4500.0,4,6,41,1,0,0,0,2,2,0,0,107,0,0,0,0,0,0
2021-02-28,1090400223689,1,39,0,0,12800.0,7,14,3,1,0,0,0,2,0,0,0,135,0,0,0,0,0,0
2021-02-28,1090400236888,1,28,1,0,19000.0,7,16,21,1,0,0,0,2,2,0,0,279,0,0,0,0,1,5
2021-02-28,1090600025089,0,47,0,0,50000.0,0,123,18,1,0,0,0,1,1,0,0,306,0,0,0,0,0,0
2021-02-28,1090600037036,0,50,0,0,4500.0,0,6,29,1,0,0,0,2,1,0,0,24,0,0,0,0,0,0
2021-02-28,1090600054445,0,54,1,1,15000.0,7,7,71,1,0,0,0,1,3,0,0,62,0,0,0,0,0,0
2021-02-28,1090600097217,0,60,0,1,28000.0,6,7,17,1,0,0,0,2,1,0,0,451,0,0,0,0,1,7
2021-02-28,1090600105899,0,41,1,0,27300.0,3,3,71,1,0,0,0,1,1,0,0,211,0,0,0,0,0,0
2021-02-28,1090600110159,0,50,1,0,16000.0,7,7,71,1,0,0,0,2,2,0,0,243,0,0,0,0,0,0
2021-02-28,1090600110914,0,68,0,1,30000.0,1,27,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2021-02-28,1090600111783,0,41,1,0,28000.0,7,26,17,1,0,0,0,2,1,0,0,112,0,0,0,0,1,7
2021-02-28,1090600140554,0,41,0,0,50000.0,0,91,71,1,0,0,0,1,1,0,0,640,0,0,0,0,0,0
2021-02-28,1090600160962,0,56,1,0,21000.0,7,37,71,1,0,0,0,1,0,0,0,87,0,0,0,0,0,0
2021-02-28,1090600161241,0,44,0,0,15200.0,7,16,12,1,0,0,0,2,1,0,0,87,0,0,0,0,1,4
2021-02-28,1090600161349,0,57,1,0,15000.0,0,0,2,1,0,0,0,1,2,0,0,246,0,0,0,0,0,0
2021-03-31,1090100219061,1,58,1,0,21000.0,5,110,83,1,0,0,0,1,1,0,0,282,1,1,0,0,0,0
2021-03-31,1090100444588,1,46,1,1,2000.0,0,94,57,1,0,0,0,1,2,0,0,37,1,1,0,0,0,0
2021-03-31,1090100492671,1,48,1,0,10000.0,0,0,4,1,0,0,0,1,3,0,0,268,1,0,0,0,0,0
2021-03-31,1090100530638,1,43,1,0,14000.0,8,15,50,1,0,0,0,2,1,0,0,172,1,1,2,3,0,0
2021-03-31,1090100720054,0,58,0,1,2000.0,0,0,13,1,0,0,0,1,2,0,0,73,0,0,0,0,0,0
2021-03-31,1090101017144,1,59,1,1,5000.0,0,0,50,1,0,0,0,1,2,0,0,43,1,1,1,1,0,0
2021-03-31,1090101093304,0,44,1,0,12000.0,0,0,133,1,0,0,0,1,2,0,0,339,1,1,0,0,0,0
2021-03-31,1090101252682,1,29,1,0,10000.0,0,0,1,1,0,0,0,1,4,0,0,279,0,0,0,0,0,0
2021-03-31,1090101564391,1,27,0,0,22000.0,6,8,36,1,0,0,0,2,2,0,0,258,1,1,2,2,0,0
2021-03-31,1090200221414,0,44,1,0,10000.0,0,0,0,1,0,0,0,1,3,0,0,20,0,0,0,0,0,0
2021-03-31,1090200238163,0,44,0,0,7000.0,0,0,34,1,0,0,0,1,1,0,0,195,1,1,0,0,0,0
2021-03-31,1090200503223,0,52,1,0,5000.0,0,0,56,1,0,0,0,1,3,0,0,138,1,1,0,0,0,0
2021-03-31,1090200521108,0,51,1,0,4200.0,0,0,48,1,0,0,0,1,3,0,0,87,1,1,0,0,0,0
2021-03-31,1090200580970,0,32,0,0,60000.0,0,0,0,1,0,0,0,1,1,0,0,744,0,0,0,0,0,0
2021-03-31,1090200581071,0,33,0,0,30000.0,0,0,30,1,0,0,0,1,1,0,0,425,1,1,0,0,0,0
2021-03-31,1090300488917,0,58,1,0,30000.0,8,8,133,1,0,0,0,1,0,0,0,106,1,1,0,0,0,0
2021-03-31,1090300573558,0,63,1,1,10000.0,3,3,48,1,0,0,0,1,3,0,0,234,1,1,0,0,1,2
2021-03-31,1090300621510,0,56,1,1,20000.0,0,0,23,1,0,0,0,1,2,0,0,449,0,1,0,0,0,0
2021-03-31,1090300623407,0,51,1,0,20000.0,0,0,4,1,0,0,0,1,2,0,0,143,1,0,0,0,0,0
2021-03-31,1090300623431,0,48,1,0,45000.0,0,0,23,1,0,0,0,1,3,0,0,134,0,1,0,0,0,0
2021-03-31,1090400109851,0,45,0,0,35000.0,0,84,22,1,0,0,0,1,2,0,0,96,1,1,0,0,0,0
2021-03-31,1090400142191,1,55,1,0,15000.0,0,0,15,1,0,0,0,1,1,0,0,420,0,0,0,1,0,0
2021-03-31,1090400154318,1,31,1,1,39000.0,0,0,4,1,0,0,0,1,3,0,0,221,1,0,0,0,0,0
2021-03-31,1090400236896,1,32,0,0,19860.0,8,16,24,1,0,0,0,2,0,0,0,1039,0,1,2,2,0,0
2021-03-31,1090400256838,0,24,1,0,6000.0,0,0,22,1,0,0,0,1,2,0,0,132,1,1,0,0,0,0
2021-03-31,1090600192414,0,47,1,0,50000.0,0,59,13,1,0,0,0,1,2,0,0,398,1,0,0,0,0,0
2021-03-31,1090600195821,0,48,1,0,1400.0,2,8,72,1,0,0,0,2,2,0,0,90,1,1,2,3,0,0
2021-03-31,1090600202746,0,68,1,0,20300.0,8,8,13,1,0,0,0,1,0,0,0,97,1,0,0,0,1,5
2021-03-31,1090600205559,0,39,0,0,20000.0,8,15,62,1,0,0,0,2,1,0,0,107,1,1,2,2,1,8
2021-03-31,1090600208302,0,36,1,0,35000.0,0,0,19,1,0,0,0,1,3,0,0,309,1,1,1,1,0,0
2021-04-30,1090100000141,1,64,1,0,20000.0,4,8,74,1,0,0,0,2,1,0,0,346,0,0,0,0,0,0
2021-04-30,1090100028550,1,64,0,0,29900.0,8,57,2,1,0,0,0,1,0,0,0,190,0,0,0,0,0,0
2021-04-30,1090100036757,1,50,0,0,7500.0,8,20,30,1,0,0,0,2,1,0,0,207,0,0,0,0,0,0
2021-04-30,1090100037907,1,73,1,0,12000.0,9,21,25,1,0,0,0,2,1,0,0,107,0,0,0,0,0,0
2021-04-30,1090100067881,1,55,1,1,3000.0,4,7,5,1,0,0,0,2,2,0,0,166,0,0,0,0,0,0
2021-04-30,1090100074713,1,57,1,1,20000.0,18,18,15,1,0,0,0,1,1,0,0,39,0,0,0,0,1,8
2021-04-30,1090100096857,0,72,1,1,8000.0,2,2,20,1,0,0,0,1,1,0,0,102,0,0,0,0,0,0
2021-04-30,1090100128368,1,64,1,0,12000.0,6,10,2,1,0,0,0,2,1,0,0,46,0,0,0,0,0,0
2021-04-30,1090100156060,1,66,1,1,2500.0,5,10,23,1,0,0,0,2,2,0,0,42,0,0,0,0,0,0
2021-04-30,1090100172481,1,50,0,0,45000.0,7,7,84,1,0,0,0,1,2,0,0,528,0,0,0,0,0,0
2021-04-30,1090100185981,1,59,1,1,10000.0,6,8,30,1,0,0,0,2,1,0,0,178,0,0,0,0,0,0
2021-04-30,1090100194891,1,47,0,1,10000.0,19,19,15,1,0,0,0,1,2,0,0,24,0,0,0,0,0,0
2021-04-30,1090100251453,1,60,1,0,2000.0,8,8,25,1,0,0,0,1,2,0,0,15,0,0,0,0,1,3
2021-04-30,1090100293768,1,63,0,1,3000.0,1,8,5,1,0,0,0,3,1,0,0,365,0,0,0,0,0,0
2021-04-30,1090100300438,1,53,1,0,9600.0,0,0,58,1,0,0,0,1,1,0,0,86,0,0,0,0,0,0
2021-04-30,1090100382485,1,55,1,0,9000.0,7,10,20,1,0,0,0,2,2,0,0,56,0,0,0,0,1,2
2021-04-30,1090100391352,1,48,0,0,8200.0,8,8,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,3
2021-04-30,1090100398012,1,51,1,0,5300.0,10,13,51,1,0,0,0,2,1,0,0,271,0,0,0,0,0,0
2021-04-30,1090100415537,1,59,1,0,4500.0,7,8,26,1,0,0,0,2,1,0,0,62,0,0,0,0,0,0
2021-04-30,1090100434019,1,61,1,0,163173.62,56,109,20,1,0,0,0,1,0,0,0,154,0,0,0,0,1,51
2021-04-30,1090100505994,1,40,1,0,8000.0,7,15,20,1,0,0,0,2,1,0,0,141,0,0,0,0,0,0
2021-04-30,1090100511315,1,47,1,0,10000.0,3,3,20,1,0,0,0,1,2,0,0,65,0,0,0,0,0,0
2021-04-30,1090100528722,0,48,0,0,10000.0,6,6,51,1,0,0,0,1,2,0,0,77,0,0,0,0,1,5
2021-04-30,1090100562351,0,48,0,0,10000.0,1,1,51,1,0,0,0,1,1,0,0,42,0,0,0,0,0,0
2021-04-30,1090100570346,1,51,1,1,15000.0,7,7,20,1,0,0,0,1,3,0,0,306,0,0,0,0,0,0
2021-04-30,1090100626724,1,48,0,0,10000.0,7,10,5,1,0,0,0,2,3,0,0,887,0,0,0,0,0,0
2021-04-30,1090100719757,1,46,0,0,4200.0,0,0,51,1,0,0,0,1,3,0,0,37,0,0,0,0,0,0
2021-04-30,1090100772909,1,34,0,0,50000.0,17,17,30,1,0,0,0,1,1,0,0,34,0,0,0,0,0,0
2021-04-30,1090100945030,0,39,1,0,36000.0,8,8,23,1,0,0,0,1,0,0,0,149,0,0,0,0,0,0
2021-04-30,1090100981958,1,45,1,0,5500.0,4,8,8,1,0,0,0,2,4,0,0,216,0,0,0,0,0,0
2021-04-30,1090101054767,1,61,1,0,7000.0,0,64,15,1,0,0,0,1,2,0,0,8,0,0,0,0,0,0
2021-04-30,1090101069934,1,37,1,0,9000.0,9,18,84,1,0,0,0,2,4,0,0,843,0,0,0,0,0,0
2021-04-30,1090101115987,1,41,0,0,4500.0,6,7,58,1,0,0,0,2,3,0,0,50,0,0,0,0,0,0
2021-04-30,1090101145398,1,52,1,0,8000.0,8,15,25,1,0,0,0,2,1,0,0,308,0,0,0,0,0,0
2021-04-30,1090101188747,0,60,0,0,7700.0,10,10,111,1,0,0,0,1,2,0,0,306,0,0,0,0,0,0
2021-04-30,1090101245660,1,45,1,0,10000.0,2,2,2,1,0,0,0,1,4,0,0,189,0,0,0,0,1,3
2021-04-30,1090101264109,1,33,1,0,5000.0,4,69,37,1,0,0,0,2,2,0,0,71,0,0,0,0,0,0
2021-04-30,1090101300270,1,40,0,0,1500.0,0,0,51,1,0,0,0,1,2,0,0,40,0,0,0,0,0,0
2021-04-30,1090101304194,1,30,1,0,10000.0,7,8,96,1,0,0,0,2,1,0,0,178,0,0,0,0,0,0
2021-04-30,1090101359541,0,58,1,1,5000.0,4,4,60,1,0,0,0,1,1,0,0,57,0,0,0,0,0,0
2021-04-30,1090101362828,1,58,0,0,59000.0,8,59,84,1,0,0,0,1,0,0,0,281,0,0,0,0,1,4
2021-04-30,1090101372904,1,36,1,0,10000.0,16,16,2,1,0,0,0,1,1,0,0,107,0,0,0,0,1,13
2021-04-30,1090101399608,1,44,1,0,40000.0,8,8,26,1,0,0,0,2,1,0,0,683,0,0,0,0,0,0
2021-04-30,1090101415191,1,71,1,1,5000.0,2,2,117,1,0,0,0,1,2,0,0,47,0,0,0,0,0,0
2021-04-30,1090101442457,1,26,1,0,7500.0,7,7,96,1,0,0,0,2,2,0,0,252,0,0,0,0,0,0
2021-04-30,1090101463802,1,27,0,0,20000.0,9,9,117,1,0,0,0,2,0,0,0,249,0,0,0,0,0,0
2021-04-30,1090101480413,1,38,0,0,10000.0,7,16,5,1,0,0,0,2,2,0,0,158,0,0,0,0,0,0
2021-04-30,1090101483471,1,52,0,0,17000.0,2,8,26,1,0,0,0,2,3,0,0,562,0,0,0,0,0,0
2021-04-30,1090101508555,0,73,0,1,29000.0,7,10,4,1,0,0,0,2,0,0,0,740,0,0,0,0,1,2
2021-04-30,1090101510339,1,33,1,0,4000.0,7,7,20,1,0,0,0,1,2,0,0,31,0,0,0,0,0,0
2021-04-30,1090101513681,1,30,1,0,7000.0,8,8,1,1,0,0,0,2,2,0,0,186,0,0,0,0,1,3
2021-04-30,1090101517422,1,37,1,0,20000.0,5,8,5,1,0,0,0,2,1,0,0,508,0,0,0,0,0,0
2021-04-30,1090101519611,1,30,0,0,16000.0,3,3,25,1,0,0,0,1,3,0,0,351,0,0,0,0,0,0
2021-04-30,1090101544373,1,32,0,0,12000.0,7,7,20,1,0,0,0,1,1,0,0,46,0,0,0,0,1,6
2021-04-30,1090101597272,1,41,0,0,5000.0,14,14,2,1,0,0,0,1,2,0,0,20,0,0,0,0,1,13
2021-04-30,1090101598929,1,34,1,1,9400.0,8,9,5,1,0,0,0,2,0,0,0,410,0,0,0,0,0,0
2021-04-30,1090200033952,0,65,0,1,6000.0,0,0,24,1,0,0,0,1,3,0,0,92,0,0,0,0,0,0
