Fecha Cierre,Client_ID,Resident_Iquitos,Client_Age_Years,Client_Sex,Client_Married,Amount_Last_Disbursement,n(Months)_Since_Last_Disbursement,n(Months)_Client_Relationship,n(Months)_LO_Active_Employee,Client_Status_Post3Months,Client_Status_Post6Months,LO_Active_Employee_Post3Months,LO_Active_Employee_Post6Months,n(Loans)_Outstanding_Maynas,n(Loans)_Outstanding_Other,n(Additional_Loans)_Post3Months,n(Additional_Loans)_Post6Months,Total_Accumulated_Interest_per_Client,LO_Active_Employee_Prior3Months,LO_Active_Employee_Prior6Months,n(Additional_Loans)_Pre3Months,n(Additional_Loans)_Pre6Months,LO_Changed,n(Months)_Change_LO
2020-09-30,1090200454478,0,50,1,0,7500.0,17,17,28,0,0,0,0,1,2,0,0,0,0,0,0,0,1,13
2020-09-30,1090200464341,0,62,1,1,10000.0,2,14,8,0,0,0,0,1,2,0,0,198,1,0,1,0,0,0
2020-09-30,1090200466387,0,30,1,0,39000.0,9,9,42,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2020-09-30,1090200466409,0,70,0,0,3000.0,8,52,17,0,0,0,0,1,2,0,0,79,1,0,0,0,0,0
2020-09-30,1090200472077,0,38,0,0,3000.0,6,8,24,0,0,0,0,2,1,0,0,236,1,0,2,0,0,0
2020-09-30,1090200474894,0,36,0,0,5000.0,4,61,12,0,0,0,0,2,0,0,0,571,1,0,2,0,0,0
2020-09-30,1090200475271,0,61,1,0,26000.0,2,10,151,0,0,0,0,1,2,0,0,256,1,0,1,0,0,0
2020-09-30,1090200485152,0,31,1,0,30100.0,6,6,11,0,0,0,0,1,0,0,0,481,1,0,0,0,0,0
2020-09-30,1090200487210,0,27,0,0,20000.0,10,10,17,0,0,0,0,1,1,0,0,237,1,0,0,0,0,0
2020-09-30,1090200493775,0,30,0,0,40000.0,7,7,151,0,0,0,0,1,0,0,0,328,1,0,0,0,0,0
2020-09-30,1090200497592,0,36,1,1,8000.0,1,7,11,0,0,0,0,2,4,0,0,94,1,0,1,0,0,0
2020-09-30,1090200500585,0,36,1,0,65000.0,3,3,10,0,0,0,0,1,1,0,0,466,1,0,0,0,0,0
2020-09-30,1090200502880,0,44,1,0,8000.0,11,11,50,0,0,0,0,1,4,0,0,1498,1,0,0,0,0,0
2020-09-30,1090200514713,0,46,0,0,5000.0,0,8,11,0,0,0,0,2,3,0,0,95,1,0,1,0,0,0
2020-09-30,1090200516805,0,30,1,0,14000.0,13,13,11,0,0,0,0,1,1,0,0,130,1,0,0,0,1,13
2020-09-30,1090200519251,0,27,0,0,15000.0,13,13,50,0,0,0,0,1,5,0,0,1982,1,0,0,0,0,0
2020-09-30,1090200522660,0,45,0,0,12000.0,2,12,17,0,0,0,0,2,3,0,0,119,1,0,1,0,0,0
2020-09-30,1090200523674,0,36,1,0,32000.0,7,7,50,0,0,0,0,1,1,0,0,3586,1,0,0,0,0,0
2020-09-30,1090200524697,0,45,1,0,64500.0,0,10,11,0,0,0,0,3,0,0,0,493,1,0,3,0,0,0
2020-09-30,1090200525961,0,63,1,0,19000.0,2,7,17,0,0,0,0,2,3,0,0,78,1,0,1,0,0,0
2020-09-30,1090200529478,0,29,0,0,7000.0,6,6,10,0,0,0,0,1,2,0,0,1589,1,0,0,0,0,0
2020-09-30,1090200535567,0,38,1,0,7800.0,18,18,17,0,0,0,0,1,1,0,0,35,1,0,0,0,1,13
2020-09-30,1090200536300,0,71,0,1,20000.0,7,7,14,0,0,0,0,1,1,0,0,216,1,0,0,0,0,0
2020-09-30,1090200550426,0,30,0,0,25000.0,12,12,17,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2020-09-30,1090200551031,0,31,1,0,20000.0,8,8,24,0,0,0,0,1,1,0,0,315,1,0,0,0,0,0
2020-09-30,1090200551597,0,36,1,1,18000.0,2,9,17,0,0,0,0,2,1,0,0,5650,1,0,1,0,0,0
2020-09-30,1090200553247,0,39,0,0,5000.0,8,8,50,0,0,0,0,1,4,0,0,48,1,0,0,0,0,0
2020-09-30,1090200553425,0,35,1,0,55000.0,1,1,11,0,0,0,0,1,2,0,0,125,1,0,1,0,0,0
2020-09-30,1090200554570,0,33,0,0,14000.0,7,7,7,0,0,0,0,1,2,0,0,151,1,0,0,0,0,0
2020-09-30,1090200555363,0,39,0,0,23000.0,12,12,42,0,0,0,0,1,2,0,0,3791,0,0,0,0,0,0
2020-09-30,1090200555509,0,42,0,0,6000.0,7,7,14,0,0,0,0,1,1,0,0,1318,1,0,0,0,0,0
2020-09-30,1090200559008,0,44,0,0,10000.0,2,2,15,0,0,0,0,1,3,0,0,187,1,0,0,0,0,0
2020-09-30,1090200559466,0,37,1,0,35000.0,14,14,42,0,0,0,0,1,3,0,0,3891,0,0,0,0,0,0
2020-09-30,1090200563188,0,23,0,0,5800.0,3,7,11,0,0,0,0,2,0,0,0,446,1,0,2,0,0,0
2020-09-30,1090200564851,0,56,1,0,40000.0,11,11,11,0,0,0,0,1,1,0,0,412,1,0,0,0,0,0
2020-09-30,1090200566144,0,55,0,0,30000.0,10,10,17,0,0,0,0,1,3,0,0,3587,1,0,0,0,1,10
2020-09-30,1090200566578,0,51,1,0,20000.0,0,0,11,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0
2020-09-30,1090200567647,0,38,1,0,37000.0,9,9,42,0,0,0,0,1,1,0,0,4376,0,0,0,0,0,0
2020-09-30,1090200567957,0,28,0,0,10000.0,9,9,103,0,0,0,0,1,5,0,0,1885,1,0,0,0,0,0
2020-09-30,1090200568759,0,36,0,0,15100.0,9,9,11,0,0,0,0,1,2,0,0,3074,1,0,0,0,0,0
2020-09-30,1090200569534,0,28,1,0,15100.0,0,7,11,0,0,0,0,1,2,0,0,202,1,0,1,0,0,0
2020-09-30,1090200571091,0,33,0,0,8000.0,7,7,7,0,0,0,0,1,2,0,0,97,1,0,0,0,0,0
2020-09-30,1090200571709,0,36,1,0,1500.0,7,7,11,0,0,0,0,1,1,0,0,300,1,0,0,0,0,0
2020-09-30,1090200571831,0,49,0,0,3000.0,7,7,17,0,0,0,0,1,2,0,0,823,1,0,0,0,0,0
2020-09-30,1090200574309,0,69,0,1,3000.0,3,3,7,0,0,0,0,1,2,0,0,73,1,0,0,0,0,0
2020-09-30,1090300003735,0,55,0,0,50000.0,0,111,13,0,0,0,0,1,0,0,0,640,1,0,0,0,0,0
2020-09-30,1090300009253,0,76,1,1,32500.0,0,11,42,0,0,0,0,2,3,0,0,457,1,0,2,0,0,0
2020-09-30,1090300033049,0,53,0,0,5000.0,9,9,42,0,0,0,0,1,3,0,0,96,1,0,0,0,0,0
2020-09-30,1090300040100,0,54,1,0,5000.0,8,8,35,0,0,0,0,1,1,0,0,49,1,0,0,0,0,0
2020-09-30,1090300044920,0,61,1,0,78000.0,9,9,42,0,0,0,0,1,1,0,0,201,1,0,0,0,0,0
2020-09-30,1090300049701,0,46,1,1,30000.0,1,113,45,0,0,0,0,1,1,0,0,23,1,0,0,0,0,0
2020-09-30,1090300062456,0,64,1,1,5000.0,11,11,42,0,0,0,0,1,3,0,0,32,1,0,0,0,0,0
2020-09-30,1090300080217,0,68,1,0,383000.0,40,59,24,0,0,0,0,1,1,0,0,516,1,0,0,0,1,29
2020-09-30,1090300107492,0,75,1,0,80000.0,7,7,13,0,0,0,0,1,2,0,0,933,1,0,0,0,0,0
2020-09-30,1090300117455,0,74,0,1,20000.0,10,10,45,0,0,0,0,1,1,0,0,273,1,0,0,0,0,0
2020-09-30,1090300117951,0,61,1,0,5800.0,3,123,45,0,0,0,0,2,1,0,0,181,1,0,3,0,0,0
2020-09-30,1090300201804,0,37,1,0,10000.0,2,103,42,0,0,0,0,1,2,0,0,192,1,0,0,0,0,0
2020-09-30,1090300236969,0,53,1,0,10000.0,10,116,74,0,0,0,0,1,2,0,0,2070,1,0,1,0,0,0
2020-09-30,1090300242578,0,44,1,0,15000.0,2,11,17,0,0,0,0,2,2,0,0,78,1,0,1,0,0,0
2020-09-30,1090300247529,1,60,1,0,19000.0,2,4,18,0,0,0,0,2,2,0,0,76,1,0,1,0,0,0
2020-09-30,1090300262536,0,65,1,0,29500.0,9,9,78,0,0,0,0,1,0,0,0,440,0,0,0,0,0,0
2020-09-30,1090300268852,0,45,1,0,30000.0,1,1,127,0,0,0,0,1,0,0,0,388,1,0,0,0,0,0
2020-09-30,1090300273767,0,53,1,1,10000.0,3,11,127,0,0,0,0,2,3,0,0,19,1,0,2,0,0,0
2020-09-30,1090300282693,0,52,0,0,40000.0,11,110,31,0,0,0,0,1,1,0,0,52,1,0,0,0,0,0
2020-09-30,1090300321281,0,36,0,0,15000.0,10,10,13,0,0,0,0,1,2,0,0,129,1,0,0,0,0,0
2020-09-30,1090300324132,0,56,0,0,30500.0,9,9,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2020-09-30,1090300339423,0,49,0,0,25000.0,2,10,110,0,0,0,0,2,0,0,0,600,1,0,1,0,0,0
2020-09-30,1090300346934,0,60,0,0,8000.0,0,8,127,0,0,0,0,2,1,0,0,269,1,0,1,0,0,0
2020-09-30,1090300360937,0,64,0,1,1500.0,0,12,13,0,0,0,0,2,1,0,0,42,1,0,2,0,0,0
2020-09-30,1090300391395,0,35,1,0,15000.0,13,13,74,0,0,0,0,1,3,0,0,191,1,0,0,0,0,0
2020-09-30,1090300403377,0,27,0,0,10000.0,3,9,13,0,0,0,0,2,2,0,0,278,1,0,2,0,0,0
2020-09-30,1090300426172,0,59,1,0,30000.0,12,99,31,0,0,0,0,1,1,0,0,123,1,0,0,0,0,0
2020-09-30,1090300433918,0,42,1,0,20000.0,8,8,127,0,0,0,0,1,1,0,0,259,1,0,0,0,0,0
2020-09-30,1090300436496,0,60,0,0,26000.0,8,71,17,0,0,0,0,1,1,0,0,387,1,0,0,0,0,0
2020-09-30,1090300441406,0,46,1,0,30000.0,3,3,127,0,0,0,0,1,1,0,0,56,1,0,1,0,0,0
2020-09-30,1090300448265,0,53,1,0,12000.0,3,3,42,0,0,0,0,1,3,0,0,301,1,0,0,0,0,0
2020-09-30,1090300453048,0,43,1,0,10000.0,3,7,9,0,0,0,0,2,1,0,0,208,1,0,2,0,0,0
2020-09-30,1090300465453,0,39,1,0,60000.0,12,12,8,0,0,0,0,1,2,0,0,440,1,0,0,0,1,13
2020-09-30,1090300471119,0,35,1,0,35000.0,3,13,127,0,0,0,0,2,0,0,0,94,1,0,2,0,0,0
2020-09-30,1090300474550,0,33,0,0,15000.0,1,66,7,0,0,0,0,2,3,0,0,35,1,0,0,0,0,0
2020-09-30,1090300490202,0,46,0,0,8600.0,3,9,127,0,0,0,0,2,1,0,0,351,1,0,2,0,0,0
2020-09-30,1090300497452,0,39,0,0,10000.0,11,11,127,0,0,0,0,1,2,0,0,46,1,0,0,0,0,0
2020-09-30,1090300498661,0,43,0,0,25000.0,2,13,127,0,0,0,0,2,0,0,0,130,1,0,2,0,0,0
2020-09-30,1090300501107,0,56,0,0,6000.0,12,60,31,0,0,0,0,1,2,0,0,49,1,0,0,0,0,0
2020-09-30,1090300503720,0,61,1,1,2200.0,3,3,127,0,0,0,0,1,3,0,0,24,1,0,0,0,0,0
2020-09-30,1090300506818,0,51,1,0,5000.0,1,12,24,0,0,0,0,1,2,0,0,122,1,0,1,0,0,0
2020-09-30,1090300525073,1,37,1,0,2700.0,3,16,80,0,0,0,0,2,1,0,0,378,1,0,2,0,0,0
2020-09-30,1090300530468,0,51,1,0,50000.0,13,13,127,0,0,0,0,1,0,0,0,186,1,0,0,0,0,0
2020-09-30,1090300532045,0,66,0,1,10000.0,6,6,19,0,0,0,0,1,1,0,0,101,1,0,0,0,0,0
2020-09-30,1090300533742,0,42,1,0,15000.0,3,9,7,0,0,0,0,2,2,0,0,91,1,0,2,0,0,0
2020-09-30,1090300534315,0,47,1,0,19000.0,15,15,14,0,0,0,0,1,1,0,0,307,1,0,0,0,1,12
2020-09-30,1090300540927,0,34,1,0,15000.0,15,15,77,0,0,0,0,1,3,0,0,622,1,0,0,0,1,13
2020-09-30,1090300542156,0,49,0,0,50000.0,7,42,16,0,0,0,0,1,1,0,0,477,1,0,0,0,0,0
2020-09-30,1090300548570,0,34,0,0,8000.0,8,8,77,0,0,0,0,1,3,0,0,1895,1,0,0,0,0,0
2020-09-30,1090300554391,0,68,1,0,35000.0,14,14,9,0,0,0,0,1,2,0,0,82,1,0,0,0,0,0
2020-09-30,1090300564265,0,42,1,0,3000.0,1,1,1,0,0,0,0,1,2,0,0,36,0,0,0,0,0,0
2020-09-30,1090300566349,0,32,1,0,10000.0,7,7,10,0,0,0,0,1,1,0,0,10,1,0,0,0,0,0
2020-09-30,1090300567281,0,35,0,0,40000.0,1,14,77,0,0,0,0,2,1,0,0,84,1,0,1,0,0,0
2020-09-30,1090300572161,0,69,1,1,1900.0,12,12,14,0,0,0,0,1,4,0,0,24,1,0,0,0,1,12
2020-09-30,1090300573370,0,34,1,1,20000.0,8,8,74,0,0,0,0,1,2,0,0,202,1,0,0,0,0,0
2020-09-30,1090300574589,0,40,0,0,60000.0,2,8,77,0,0,0,0,2,1,0,0,373,1,0,1,0,0,0
2020-09-30,1090300578177,0,42,1,0,3000.0,1,7,13,0,0,0,0,2,2,0,0,11,1,0,1,0,0,0
2020-09-30,1090300580414,0,48,1,0,2000.0,7,7,17,0,0,0,0,1,1,0,0,23,1,0,0,0,0,0
2020-09-30,1090300583286,0,28,0,0,15000.0,3,6,77,0,0,0,0,2,2,0,0,141,1,0,2,0,0,0
2020-09-30,1090300587133,0,55,0,0,25000.0,0,0,9,0,0,0,0,1,1,0,0,436,1,0,0,0,0,0
2020-09-30,1090300589802,0,33,0,0,15000.0,2,9,127,0,0,0,0,2,3,0,0,1250,1,0,1,0,0,0
2020-09-30,1090300591670,0,30,1,0,25000.0,3,9,77,0,0,0,0,2,1,0,0,1985,1,0,2,0,0,0
2020-09-30,1090300591912,0,36,0,0,14000.0,2,8,17,0,0,0,0,2,1,0,0,138,1,0,1,0,0,0
2020-09-30,1090300592081,0,67,0,0,15000.0,3,12,17,0,0,0,0,2,1,0,0,631,1,0,2,0,0,0
2020-09-30,1090300593435,0,38,1,0,35000.0,6,6,6,0,0,0,0,1,1,0,0,370,1,0,0,0,1,7
2020-09-30,1090300597058,0,39,0,0,5000.0,4,12,13,0,0,0,0,1,2,0,0,40,1,0,1,0,0,0
2020-09-30,1090300599417,0,51,0,0,20000.0,11,11,7,0,0,0,0,1,1,0,0,188,1,0,0,0,1,8
2020-09-30,1090300599760,0,34,0,0,20000.0,11,11,74,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0
2020-09-30,1090300599875,0,45,1,1,10000.0,10,10,74,0,0,0,0,1,2,0,0,260,1,0,0,0,0,0
2020-09-30,1090300601683,0,42,1,0,7500.0,0,10,74,0,0,0,0,2,1,0,0,15,1,0,1,0,0,0
2020-09-30,1090300603147,0,24,1,0,19000.0,2,9,14,0,0,0,0,2,2,0,0,3450,1,0,1,0,0,0
2020-09-30,1090300603431,0,37,0,0,8000.0,7,7,13,0,0,0,0,1,1,0,0,109,1,0,0,0,0,0
2020-09-30,1090300604097,0,54,0,0,31000.0,8,8,14,0,0,0,0,1,0,0,0,291,1,0,0,0,0,0
2020-09-30,1090300604674,0,47,1,0,20000.0,9,9,9,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0
2020-09-30,1090300609897,0,37,1,0,15000.0,6,6,14,0,0,0,0,1,1,0,0,3394,1,0,0,0,0,0
2020-09-30,1090300610526,0,38,1,0,5000.0,6,6,31,0,0,0,0,1,1,0,0,90,1,0,0,0,0,0
2020-09-30,1090300610631,0,73,1,0,6000.0,6,6,6,0,0,0,0,1,2,0,0,88,1,0,0,0,1,7
2020-09-30,1090300614068,0,35,0,0,30000.0,1,1,77,0,0,0,0,1,0,0,0,711,1,0,0,0,0,0
2020-09-30,1090400003760,1,39,1,1,36200.0,2,9,44,0,0,0,0,2,1,0,0,151,1,0,1,0,0,0
2020-09-30,1090400004545,1,46,0,1,30000.0,2,9,89,0,0,0,0,2,3,0,0,164,1,0,1,0,0,0
2020-09-30,1090400018384,1,45,0,0,40000.0,13,45,36,0,0,0,0,1,1,0,0,252,1,0,0,0,0,0
2020-09-30,1090400042862,1,76,0,0,19300.0,1,6,110,0,0,0,0,2,1,0,0,2923,1,0,1,0,0,0
2020-09-30,1090400047210,1,37,1,0,19000.0,9,9,56,0,0,0,0,1,1,0,0,268,1,0,0,0,0,0
2020-09-30,1090400058165,1,58,0,1,60000.0,9,35,30,0,0,0,0,2,0,0,0,762,1,0,2,0,0,0
2020-09-30,1090400058173,1,58,1,1,22000.0,15,15,36,0,0,0,0,1,3,0,0,985,1,0,0,0,0,0
2020-09-30,1090400076732,0,41,1,0,6000.0,1,10,66,0,0,0,0,2,2,0,0,273,1,0,1,0,0,0
2020-09-30,1090400080110,1,55,0,0,20000.0,8,8,110,0,0,0,0,1,1,0,0,4157,1,0,0,0,0,0
2020-09-30,1090400094897,1,33,0,0,50000.0,10,10,36,0,0,0,0,1,2,0,0,5439,1,0,0,0,0,0
2020-09-30,1090400098426,1,49,1,0,1000.0,6,6,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2020-09-30,1090400101109,1,53,0,0,5000.0,0,9,44,0,0,0,0,2,1,0,0,358,1,0,1,0,0,0
2020-09-30,1090400107492,1,31,1,0,12000.0,0,6,110,0,0,0,0,2,2,0,0,1609,1,0,1,0,0,0
2020-09-30,1090400113310,0,48,0,0,20000.0,8,8,23,0,0,0,0,1,0,0,0,239,1,0,0,0,0,0
2020-09-30,1090400124524,1,31,1,0,60000.0,10,10,36,0,0,0,0,1,3,0,0,449,1,0,0,0,0,0
2020-09-30,1090400128911,0,61,0,1,8900.0,1,7,103,0,0,0,0,2,0,0,0,354,0,0,1,0,0,0
2020-09-30,1090400132349,1,42,1,0,15500.0,11,63,89,0,0,0,0,1,3,0,0,4223,1,0,0,0,1,8
2020-09-30,1090400132578,1,49,1,0,3900.0,15,20,36,0,0,0,0,2,2,0,0,2506,1,0,2,0,0,0
2020-09-30,1090400147966,1,38,1,0,25000.0,14,14,25,0,0,0,0,1,1,0,0,152,1,0,0,0,0,0
2020-09-30,1090400153273,0,61,0,0,12000.0,7,7,23,0,0,0,0,1,2,0,0,284,1,0,0,0,0,0
2020-09-30,1090400159034,1,42,1,0,30000.0,3,16,13,0,0,0,0,3,3,0,0,262,1,0,3,0,0,0
2020-09-30,1090400160857,1,31,1,0,19500.0,2,89,36,0,0,0,0,1,2,0,0,2009,1,0,1,0,0,0
2020-09-30,1090400160911,1,49,1,0,12000.0,0,68,18,0,0,0,0,2,3,0,0,15,1,0,1,0,0,0
2020-09-30,1090400172774,1,61,1,0,5000.0,7,7,25,0,0,0,0,1,3,0,0,1351,1,0,0,0,0,0
2020-09-30,1090400177482,1,59,0,0,20000.0,3,8,25,0,0,0,0,2,4,0,0,70,1,0,2,0,0,0
2020-09-30,1090400185884,1,38,0,0,30000.0,7,7,18,0,0,0,0,1,1,0,0,195,0,0,0,0,1,6
2020-09-30,1090400198587,1,68,1,1,20000.0,3,12,13,0,0,0,0,2,1,0,0,143,1,0,2,0,0,0
2020-09-30,1090400206563,1,67,1,0,2300.0,3,6,18,0,0,0,0,2,1,0,0,195,1,0,3,0,0,0
2020-09-30,1090400210056,1,29,0,0,28600.0,2,9,16,0,0,0,0,2,2,0,0,202,1,0,1,0,0,0
2020-09-30,1090400211125,1,30,0,0,8026.0,1,10,110,0,0,0,0,2,5,0,0,2100,1,0,1,0,0,0
2020-09-30,1090400212954,1,34,1,0,10000.0,3,8,51,0,0,0,0,2,2,0,0,16,1,0,2,0,0,0
2020-09-30,1090400215775,1,29,1,0,8000.0,2,2,13,0,0,0,0,1,1,0,0,200,1,0,0,0,0,0
2020-09-30,1090400218375,1,54,1,1,4000.0,11,11,18,0,0,0,0,1,3,0,0,16,1,0,0,0,1,8
2020-09-30,1090400222259,1,31,0,0,5000.0,1,10,25,0,0,0,0,2,2,0,0,361,1,0,1,0,0,0
2020-09-30,1090400229245,1,40,0,0,25100.0,2,7,1,0,0,0,0,2,3,0,0,464,0,0,1,0,0,0
2020-09-30,1090400230626,1,54,0,0,13000.0,3,10,110,0,0,0,0,2,1,0,0,2776,1,0,2,0,0,0
2020-09-30,1090400232602,1,54,0,0,5900.0,3,11,110,0,0,0,0,3,1,0,0,306,1,0,3,0,0,0
2020-09-30,1090400233633,1,28,1,0,30000.0,2,6,110,0,0,0,0,2,2,0,0,391,1,0,1,0,0,0
2020-09-30,1090400239348,1,36,0,0,28000.0,2,11,56,0,0,0,0,1,2,0,0,110,1,0,1,0,0,0
2020-09-30,1090400240591,1,28,1,0,19500.0,12,12,18,0,0,0,0,1,2,0,0,50,1,0,0,0,1,8
2020-09-30,1090400244911,1,36,0,0,20000.0,8,8,13,0,0,0,0,1,2,0,0,448,1,0,0,0,0,0
2020-09-30,1090400249033,0,44,1,0,10000.0,10,10,23,0,0,0,0,1,1,0,0,88,1,0,0,0,0,0
2020-09-30,1090400249432,0,41,0,0,5000.0,8,8,23,0,0,0,0,1,3,0,0,136,1,0,0,0,0,0
2020-09-30,1090600006611,0,58,1,1,6500.0,13,13,66,0,0,0,0,1,3,0,0,1260,1,0,0,0,0,0
2020-09-30,1090600009555,0,55,1,1,19500.0,9,9,12,0,0,0,0,1,2,0,0,349,1,0,0,0,1,2
2020-09-30,1090600021466,0,55,1,0,29500.0,11,11,13,0,0,0,0,1,2,0,0,802,1,0,0,0,0,0
2020-09-30,1090600030643,0,69,0,0,3000.0,6,12,13,0,0,0,0,2,3,0,0,125,1,0,2,0,0,0
2020-09-30,1090600031127,0,38,0,0,20000.0,2,2,24,0,0,0,0,1,2,0,0,314,1,0,0,0,0,0
2020-09-30,1090600031348,0,70,1,0,5000.0,7,7,12,0,0,0,0,1,2,0,0,79,1,0,0,0,1,2
2020-09-30,1090600041815,0,36,0,0,15000.0,1,9,12,0,0,0,0,1,2,0,0,231,1,0,0,0,0,0
2020-09-30,1090600045047,0,59,0,0,5000.0,1,1,34,0,0,0,0,1,3,0,0,72,1,0,0,0,0,0
2020-09-30,1090600055255,0,52,1,0,18000.0,2,57,12,0,0,0,0,1,2,0,0,94,1,0,0,0,1,2
2020-09-30,1090600055794,0,56,0,0,35000.0,12,12,66,0,0,0,0,1,0,0,0,103,1,0,0,0,1,9
2020-09-30,1090600063711,0,42,1,0,29000.0,10,67,12,0,0,0,0,1,2,0,0,288,1,0,0,0,1,2
2020-09-30,1090600063860,0,57,1,0,3000.0,8,47,66,0,0,0,0,2,1,0,0,43,1,0,2,0,1,9
2020-09-30,1090600067938,0,41,1,0,5000.0,11,11,13,0,0,0,0,1,3,0,0,67,1,0,0,0,0,0
2020-09-30,1090600085120,0,59,0,0,52000.0,21,119,13,0,0,0,0,1,1,0,0,483,1,0,0,0,1,15
2020-09-30,1090600085537,0,46,1,0,60000.0,15,113,12,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2
2020-09-30,1090600087301,0,56,0,0,12000.0,14,14,66,0,0,0,0,1,3,0,0,1897,1,0,0,0,1,9
2020-09-30,1090600091359,0,48,0,0,9000.0,7,89,66,0,0,0,0,2,1,0,0,6268,1,0,2,0,0,0
2020-09-30,1090600099384,0,65,0,1,6000.0,1,12,66,0,0,0,0,2,2,0,0,546,1,0,1,0,0,0
2020-09-30,1090600101885,0,32,0,0,49900.0,9,82,66,0,0,0,0,1,3,0,0,93,1,0,0,0,0,0
2020-09-30,1090600102954,0,60,0,0,29500.0,11,11,12,0,0,0,0,1,1,0,0,353,1,0,0,0,1,2
2020-09-30,1090600103080,0,58,0,0,30000.0,2,27,66,0,0,0,0,2,3,0,0,247,1,0,2,0,0,0
2020-09-30,1090600103136,1,60,1,1,25000.0,0,10,67,0,0,0,0,2,0,0,0,435,1,0,2,0,0,0
2020-09-30,1090600103411,0,36,0,0,26000.0,12,12,13,0,0,0,0,1,3,0,0,330,1,0,0,0,1,12
2020-09-30,1090600105457,0,54,1,0,23800.0,2,8,12,0,0,0,0,2,1,0,0,253,1,0,1,0,0,0
2020-09-30,1090600105473,0,62,0,0,30000.0,2,37,12,0,0,0,0,2,1,0,0,239,1,0,1,0,0,0
2020-09-30,1090600105627,0,51,0,0,15000.0,3,17,12,0,0,0,0,1,3,0,0,125,1,0,0,0,1,2
2020-09-30,1090600106291,0,32,0,0,70000.0,1,30,66,0,0,0,0,1,3,0,0,72,1,0,0,0,0,0
2020-09-30,1090600108138,0,48,0,0,50000.0,11,124,24,0,0,0,0,1,2,0,0,24,1,0,0,0,0,0
2020-09-30,1090600111007,0,46,0,1,60000.0,18,98,24,0,0,0,0,1,2,0,0,3049,1,0,0,0,1,16
2020-09-30,1090600114324,0,45,1,0,15000.0,7,35,12,0,0,0,0,2,1,0,0,349,1,0,2,0,1,2
2020-09-30,1090600114740,0,45,1,0,29500.0,12,12,12,0,0,0,0,1,1,0,0,360,1,0,0,0,1,2
2020-09-30,1090600117170,0,36,1,0,12600.0,10,67,12,0,0,0,0,1,1,0,0,313,1,0,0,0,1,2
2020-09-30,1090600117528,0,42,1,0,20100.0,2,23,13,0,0,0,0,1,0,0,0,286,1,0,0,0,0,0
2020-09-30,1090600118893,0,33,1,0,50000.0,7,58,12,0,0,0,0,1,1,0,0,1933,1,0,0,0,1,2
2020-09-30,1090600119172,0,44,0,0,40000.0,9,91,66,0,0,0,0,1,0,0,0,213,1,0,0,0,1,9
2020-09-30,1090600122165,0,37,1,0,20050.0,2,2,66,0,0,0,0,1,0,0,0,213,1,0,0,0,0,0
2020-09-30,1090600124273,0,53,0,1,29900.0,12,41,66,0,0,0,0,1,1,0,0,22,1,0,0,0,1,9
2020-09-30,1090600126209,0,54,1,0,15100.0,8,46,12,0,0,0,0,1,1,0,0,235,1,0,0,0,1,9
2020-09-30,1090600128163,0,59,1,0,26000.0,15,27,66,0,0,0,0,1,1,0,0,30,1,0,0,0,0,0
2020-09-30,1090600128465,0,30,1,1,4000.0,7,7,13,0,0,0,0,1,2,0,0,39,1,0,0,0,0,0
2020-09-30,1090600128732,0,34,0,0,29000.0,22,33,12,0,0,0,0,1,3,0,0,2772,1,0,0,0,1,2
2020-09-30,1090600128775,0,44,1,0,30200.0,7,18,24,0,0,0,0,1,2,0,0,111,1,0,0,0,0,0
2020-09-30,1090600129364,0,37,0,0,80000.0,24,83,66,0,0,0,0,1,3,0,0,572,1,0,0,0,0,0
2020-09-30,1090600129909,0,39,0,0,1500.0,9,9,13,0,0,0,0,1,1,0,0,32,1,0,0,0,0,0
2020-09-30,1090600130818,0,67,0,1,29500.0,10,10,12,0,0,0,0,1,1,0,0,454,1,0,0,0,1,2
2020-09-30,1090600131890,0,36,1,0,29900.0,12,21,24,0,0,0,0,1,1,0,0,3756,1,0,0,0,0,0
2020-09-30,1090600132101,0,30,0,0,35000.0,0,29,12,0,0,0,0,1,1,0,0,317,1,0,2,0,0,0
2020-09-30,1090600132781,0,54,1,0,25000.0,18,18,12,0,0,0,0,1,1,0,0,320,1,0,0,0,1,2
2020-09-30,1090600133507,0,42,0,0,52000.0,48,105,66,0,0,0,0,1,0,0,0,0,1,0,0,0,1,9
2020-09-30,1090600133817,0,36,1,0,8100.0,1,63,66,0,0,0,0,2,3,0,0,400,1,0,2,0,0,0
2020-09-30,1090600134520,0,74,0,1,10000.0,3,26,12,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0
2020-09-30,1090600137294,0,53,1,0,20000.0,2,76,13,0,0,0,0,2,0,0,0,213,1,0,2,0,0,0
2020-09-30,1090600138720,0,55,0,0,15000.0,1,30,13,0,0,0,0,1,2,0,0,393,1,0,2,0,0,0
